Order_ID,Date,Product,Category,City,Quantity,Unit_Price,Revenue,Customer_ID
ORD0912,2025-05-21,Office Chair,Furniture,Rawalpindi,3,184.29,552.87,CUST0188
ORD0913,2025-04-21,Water Bottle,Lifestyle,Rawalpindi,6,19.23,115.38,CUST0043
ORD0914,2025-12-12,Headphones,Electronics,Lahore,4,80.82,323.28,CUST0026
ORD0915,2025-05-17,Desk,Furniture,Karachi,3,210.23,630.69,CUST0211
ORD0916,2025-09-24,Desk,Furniture,Islamabad,3,223.77,671.31,CUST0042
ORD0917,2025-08-18,Office Chair,Furniture,Peshawar,2,179.93,359.86,CUST0220
ORD0918,2025-02-21,Laptop,Electronics,Abbottabad,3,902.69,2708.07,CUST0263
ORD0919,2025-06-03,Desk,Furniture,Abbottabad,5,241.85,1209.25,CUST0140
ORD0920,2025-11-05,Headphones,Electronics,Peshawar,5,80.48,402.4,CUST0269
ORD0921,2025-04-26,Water Bottle,Lifestyle,Abbottabad,5,20.81,104.05,CUST0260
ORD0922,2025-01-11,Laptop,Electronics,Karachi,7,842.21,5895.47,CUST0215
ORD0923,2025-11-09,Desk,Furniture,Islamabad,2,223.72,447.44,CUST0054
ORD0924,2025-11-30,Headphones,Electronics,Lahore,1,80.09,80.09,CUST0286
ORD0925,2025-04-03,Laptop,Electronics,Rawalpindi,3,841.8,2525.4,CUST0079
ORD0926,2025-04-16,Backpack,Bags,Lahore,1,54.06,54.06,CUST0047
ORD0927,2025-11-16,Mouse,Accessories,Peshawar,6,25.74,154.44,CUST0007
ORD0928,2025-06-18,Office Chair,Furniture,Islamabad,1,196.36,196.36,CUST0138
ORD0929,2025-11-02,Water Bottle,Lifestyle,Abbottabad,7,20.1,140.7,CUST0161
ORD0930,2025-01-04,Laptop,Electronics,Peshawar,4,831.6,3326.4,CUST0132
ORD0931,2025-03-12,Office Chair,Furniture,Abbottabad,2,169.74,339.48,CUST0178
ORD0932,2025-09-10,Water Bottle,Lifestyle,Lahore,5,20.31,101.55,CUST0292
ORD0933,2025-10-10,Smartphone,Electronics,Abbottabad,4,503.72,2014.88,CUST0146
ORD0934,2025-01-31,Headphones,Electronics,Karachi,7,85.92,601.44,CUST0017
ORD0935,2025-02-08,Desk,Furniture,Peshawar,6,231.23,1387.38,CUST0132
ORD0936,2025-09-25,Office Chair,Furniture,Abbottabad,3,190.49,571.47,CUST0292
ORD0937,2025-09-10,Smartphone,Electronics,Peshawar,2,525.48,1050.96,CUST0087
ORD0938,2025-02-13,Notebook,Stationery,Abbottabad,5,7.83,39.15,CUST0019
ORD0939,2025-12-23,Mouse,Accessories,,2,25.4,50.8,CUST0249
ORD0940,2025-01-12,Notebook,Stationery,Abbottabad,1,7.44,7.44,CUST0155
ORD0941,2025-11-28,Desk,Furniture,Rawalpindi,1,236.45,236.45,CUST0161
ORD0942,2025-06-21,Mouse,Accessories,Abbottabad,7,25.55,178.85,CUST0274
ORD0943,2025-08-24,Headphones,Electronics,Abbottabad,7,86.44,605.08,CUST0186
ORD0944,2025-01-11,Laptop,Electronics,Karachi,4,773.22,3092.88,CUST0210
ORD0945,2025-01-22,Keyboard,Accessories,Islamabad,1,45.03,45.03,CUST0172
ORD0946,2025-07-04,Office Chair,Furniture,Rawalpindi,2,190.24,380.48,CUST0055
ORD0947,2025-06-28,Desk,Furniture,Peshawar,4,216.27,865.08,CUST0265
ORD0948,2025-08-03,Notebook,Stationery,Rawalpindi,5,8.51,42.55,CUST0042
ORD0949,2025-10-22,Mouse,Accessories,Islamabad,3,23.63,70.89,CUST0271
ORD0950,2025-12-05,Desk,Furniture,Islamabad,5,198.54,992.7,CUST0029
ORD0951,2025-10-21,Headphones,Electronics,Rawalpindi,6,78.16,468.96,CUST0147
ORD0952,2025-06-24,Headphones,Electronics,Karachi,7,75.11,525.77,CUST0179
ORD0953,2025-12-09,Mouse,Accessories,Rawalpindi,3,22.86,68.58,CUST0195
ORD0954,2025-11-23,Water Bottle,Lifestyle,Abbottabad,4,19.03,76.12,CUST0226
ORD0955,2025-01-01,Water Bottle,Lifestyle,Islamabad,6,20.17,121.02,CUST0208
ORD0956,2025-01-12,Backpack,Bags,Peshawar,1,50.35,50.35,CUST0188
ORD0957,2025-10-06,Notebook,Stationery,Lahore,6,8.03,48.18,CUST0134
ORD0958,2025-07-09,Mouse,Accessories,Rawalpindi,3,22.73,68.19,CUST0043
ORD0959,2025-04-02,Smartphone,Electronics,Lahore,3,495.46,1486.38,CUST0056
ORD0960,2025-03-09,Water Bottle,Lifestyle,Abbottabad,4,20.32,81.28,CUST0249
ORD0961,2025-01-06,Smartphone,Electronics,Abbottabad,3,601.46,1804.38,CUST0269
ORD0962,2025-12-04,Mouse,Accessories,Islamabad,1,22.75,22.75,CUST0066
ORD0963,2025-06-24,Notebook,Stationery,Karachi,7,7.38,51.66,CUST0114
ORD0964,2025-02-04,Water Bottle,Lifestyle,Rawalpindi,7,21.13,147.91,CUST0026
ORD0965,2025-08-21,Office Chair,Furniture,Peshawar,5,170.09,850.45,CUST0051
ORD0966,2025-10-02,Desk,Furniture,Islamabad,6,205.96,1235.76,CUST0076
ORD0967,2025-07-06,Desk,Furniture,Peshawar,4,216.48,865.92,CUST0028
ORD0968,2025-02-06,Keyboard,Accessories,Islamabad,5,42.13,210.65,CUST0099
ORD0969,2025-03-21,Smartphone,Electronics,Abbottabad,7,540.74,3785.18,CUST0126
ORD0970,2025-01-16,Desk,Furniture,Karachi,4,241.85,967.4,CUST0173
ORD0971,2025-08-02,Backpack,Bags,Rawalpindi,4,57.53,230.12,CUST0282
ORD0972,2025-03-06,Backpack,Bags,Abbottabad,5,60.41,302.05,CUST0151
ORD0973,2025-12-18,Headphones,Electronics,Abbottabad,7,79.74,558.18,CUST0077
ORD0974,2025-11-09,Smartphone,Electronics,Lahore,7,521.82,3652.74,CUST0088
ORD0975,2025-06-19,Headphones,Electronics,Islamabad,7,72.4,506.8,CUST0134
ORD0976,2025-10-14,Water Bottle,Lifestyle,Rawalpindi,5,20.27,101.35,CUST0090
ORD0977,2025-12-09,Backpack,Bags,Karachi,5,54.87,274.35,CUST0101
ORD0978,2025-01-28,Office Chair,Furniture,Peshawar,5,164.19,820.95,CUST0025
ORD0979,2025-11-27,Notebook,Stationery,Peshawar,2,7.86,15.72,CUST0038
ORD0980,2025-11-18,Office Chair,Furniture,Lahore,5,173.47,867.35,CUST0225
ORD0981,2025-08-29,Backpack,Bags,Karachi,3,56.38,169.14,CUST0237
ORD0982,2025-06-02,Headphones,Electronics,Rawalpindi,6,82.27,493.62,CUST0126
ORD0983,2025-08-09,Smartphone,Electronics,Lahore,1,529.77,529.77,CUST0211
ORD0984,2025-05-09,Water Bottle,Lifestyle,Islamabad,6,21.65,129.9,CUST0236
ORD0985,2025-12-11,Backpack,Bags,Rawalpindi,7,53.73,376.11,CUST0045
ORD0986,2025-12-18,Office Chair,Furniture,Peshawar,5,177.35,886.75,CUST0048
ORD0987,2025-01-30,Desk,Furniture,Peshawar,7,205.56,1438.92,CUST0244
ORD0988,2025-11-25,Smartphone,Electronics,Karachi,4,496.61,1986.44,CUST0191
ORD0989,2025-06-03,Backpack,Bags,Karachi,1,52.9,52.9,CUST0209
ORD0990,2025-09-04,Headphones,Electronics,Rawalpindi,1,86.18,86.18,CUST0276
ORD0991,2025-01-13,Smartphone,Electronics,Karachi,7,569.7,3987.9,CUST0109
ORD0992,2025-01-08,Notebook,Stationery,Lahore,5,7.66,38.3,CUST0191
ORD0993,2025-04-09,Water Bottle,Lifestyle,Rawalpindi,6,19.02,114.12,CUST0298
ORD0994,2025-03-15,Keyboard,Accessories,Karachi,5,46.57,232.85,CUST0073
ORD0995,2025-11-08,Keyboard,Accessories,Karachi,7,43.31,303.17,CUST0279
ORD0996,2025-06-06,Desk,Furniture,Abbottabad,7,201.68,1411.76,CUST0179
ORD0997,2025-10-14,Mouse,Accessories,Islamabad,7,23.26,162.82,CUST0276
ORD0998,2025-06-02,Desk,Furniture,Rawalpindi,1,206.03,206.03,CUST0122
ORD0999,2025-03-11,Desk,Furniture,Lahore,4,207.1,828.4,CUST0186
ORD1000,2025-12-06,Headphones,Electronics,Rawalpindi,2,75.31,150.62,CUST0214
ORD0779,2025-07-07,Office Chair,Furniture,Islamabad,3,188.5,565.5,CUST0270
ORD0335,2025-06-19,Notebook,Stationery,Peshawar,2,7.78,15.56,CUST0154
ORD0272,2025-08-02,Office Chair,Furniture,Abbottabad,1,167.79,167.79,CUST0117
ORD0803,2025-01-28,Office Chair,Furniture,Islamabad,3,168.92,506.76,CUST0038
ORD0217,2025-02-13,Smartphone,Electronics,Lahore,4,534.71,2138.84,CUST0017
ORD0409,2025-01-20,Laptop,Electronics,Lahore,6,799.42,4796.52,CUST0243
ORD0813,2025-04-15,Laptop,Electronics,Rawalpindi,7,843.61,5905.27,CUST0044
ORD0095,2025-10-19,Desk,Furniture,Abbottabad,1,224.04,224.04,CUST0252
ORD0488,2025-09-17,Desk,Furniture,Abbottabad,7,203.79,1426.53,CUST0076
ORD0171,2025-10-20,Keyboard,Accessories,Islamabad,4,47.61,190.44,CUST0092
